PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
286,2025-04-30,16:51:51,3,5,"McCune, Brennan",1000236667,Right,TOL_ROC,"Pollock, Liam",1000124892,Left,OAK_GOL,Undefined,8,Bottom,2,2,2,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,79.13229,0.908886,-1.457314,2163.349801,66.728018,8:15,6.45991,0.69761,5.11488,-46.97302,-1.04575,-5.73477,3.40207,-1.15347,72.70639,-7.606467,-2.472301,0.487761,,,,,,,,,,,,2.43858,-0.30929,-0.55579,50,6.50896,3.15863,-114.82135,0.13746,3.25656,21.19771,-32.58709,OAK_GOL,TOL_ROC,OaklandBaseballField,D1,HORZ,20250430-OaklandBaseballField-1,52b50230-260d-11f0-81bf-2b8ffec0f5bb,77.27651,,,6.42591,,,,,,,eb81c5ca-2c4c-4f6f-ad82-c71c3762ee17,2025-04-30,21:51:51,2025-04-30T16:51:50.6445824-05:00,2025-04-30T21:51:50.6445824Z,,v3,471397,471468,30 April 2025 14:30-toledo@oakland,"Cote, Josh",1000367330,Right,TOL_ROC,35d944da-06cd-487b-8410-b024f89f818e,55.38556,-115.81133,10.59886,6.467,1.65936,-16.29355,-0.69975,3.00654,1.62828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
287,2025-04-30,16:52:07,3,6,"McCune, Brennan",1000236667,Right,TOL_ROC,"Pollock, Liam",1000124892,Left,OAK_GOL,Undefined,8,Bottom,2,3,2,Fastball,Four-Seam,FoulBallFieldable,Undefined,Undefined,Undefined,0,0,,88.06748,-2.638957,-1.985938,1872.606756,214.378999,1:15,6.19933,0.89144,5.36291,-18.77214,17.89462,11.46339,2.1571,-0.01632,80.89847,-6.142474,0.050809,0.435821,,,,,,,,,,,,-6.31756,10.04831,-0.72163,50,5.94906,3.92902,-127.72637,-6.51026,-10.48425,25.17888,-15.49851,OAK_GOL,TOL_ROC,OaklandBaseballField,D1,HORZ,20250430-OaklandBaseballField-1,5c63f390-260d-11f0-81bf-2b8ffec0f5bb,86.48615,,,7.16901,,,,,,,eb81c5ca-2c4c-4f6f-ad82-c71c3762ee17,2025-04-30,21:52:07,2025-04-30T16:52:06.7546112-05:00,2025-04-30T21:52:06.7546112Z,,v3,471397,471468,30 April 2025 14:30-toledo@oakland,"Cote, Josh",1000367330,Right,TOL_ROC,12d58b1d-5009-4465-bdd2-e44995da95c8,55.13815,-128.73527,12.58944,6.19748,-5.88925,-7.74926,-0.88748,4.34911,-5.24212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
288,2025-04-30,16:52:26,3,7,"McCune, Brennan",1000236667,Right,TOL_ROC,"Pollock, Liam",1000124892,Left,OAK_GOL,Undefined,8,Bottom,2,3,2,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,88.37604,-3.348401,-2.428458,2019.462484,214.901215,1:15,6.18127,0.96142,5.63298,-18.6017,17.79875,11.55792,1.50062,-0.34259,80.58994,-6.847946,-0.365187,0.434235,96.12366,24.565136,4.863479,1926.917006,109.90555,45.92335,4.55453,339.74051,334.38662,-3.542339,4.407038,-6.58481,10.3719,-0.76233,50,5.88416,4.93257,-127.98919,-8.07367,-10.87773,27.43169,-15.04031,OAK_GOL,TOL_ROC,OaklandBaseballField,D1,HORZ,20250430-OaklandBaseballField-1,68151d90-260d-11f0-81bf-2b8ffec0f5bb,86.80195,62.19864,,7.7861,,,,0.97415,1.48781,0.35283,eb81c5ca-2c4c-4f6f-ad82-c71c3762ee17,2025-04-30,21:52:26,2025-04-30T16:52:26.3859712-05:00,2025-04-30T21:52:26.3859712Z,FlyBall,v3,471397,471468,30 April 2025 14:30-toledo@oakland,"Cote, Josh",1000367330,Right,TOL_ROC,a7edb341-5b34-4dbc-b3b1-e07dcf2d79a7,54.86688,-129.02808,13.71584,6.17914,-7.50407,-7.52016,-0.95694,5.34453,-5.43887,152.708015,0.9733,127.77877,-24.68397,6.01191,-1.41791,0.32838,-0.06185,0.00725,-0.00037,1.48938,58.57312,-14.52362,-0.2194,0.43639,-0.18484,0.04239,-0.00485,0.00021,0.35256,10.87679,-8.66093,2.52683,-0.65843,0.15123,-0.02638,0.00287,-0.00014,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
289,2025-04-30,16:54:58,1,1,"Nigh, Brandon",1000125197,Right,OAK_GOL,"Sudbrook, Troy",1000182670,Left,TOL_ROC,Undefined,9,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.58589,-2.237041,-2.286474,2346.078691,223.523671,1:30,6.30158,1.6158,4.9088,-17.84182,17.83855,15.75824,2.69652,0.7656,82.10582,-5.575092,0.489207,0.429918,,,,,,,,,,,,-8.4167,9.81693,-1.40603,50,6.06856,4.46299,-131.10051,-5.75249,-14.54297,29.57891,-15.2117,OAK_GOL,TOL_ROC,OaklandBaseballField,D1,HORZ,20250430-OaklandBaseballField-1,c2196580-260d-11f0-81bf-2b8ffec0f5bb,87.67348,,,8.48007,,,,,,,eb81c5ca-2c4c-4f6f-ad82-c71c3762ee17,2025-04-30,21:54:58,2025-04-30T16:54:57.6032768-05:00,2025-04-30T21:54:57.6032768Z,,v3,471397,471468,30 April 2025 14:30-toledo@oakland,"Clark, Ben",10098571,Right,OAK_GOL,2e8656c0-2a2d-46da-8039-9b8db5d9784d,55.58919,-132.35553,14.78946,6.29894,-5.10706,-7.60585,-1.60848,5.08004,-7.27149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
290,2025-04-30,16:55:09,1,2,"Nigh, Brandon",1000125197,Right,OAK_GOL,"Sudbrook, Troy",1000182670,Left,TOL_ROC,Undefined,9,Top,0,0,1,Fastball,Sinker,InPlay,Undefined,Popup,Out,1,0,,90.58512,-3.069854,-3.588837,2351.143293,228.764617,1:45,6.31843,1.56228,4.85297,-19.05737,16.78658,17.71375,1.81577,-0.36336,82.19935,-6.610638,-0.476109,0.430903,84.58139,69.420934,-4.342299,,,,,,38.12529,,,-9.84642,9.55808,-1.22382,50,5.99915,7.36129,-130.9012,-7.73126,-16.96843,29.38705,-15.70253,OAK_GOL,TOL_ROC,OaklandBaseballField,D1,HORZ,20250430-OaklandBaseballField-1,c8be2420-260d-11f0-81bf-2b8ffec0f5bb,87.47321,98.42931,,8.38577,,,,2.0107,1.49388,0.5789,eb81c5ca-2c4c-4f6f-ad82-c71c3762ee17,2025-04-30,21:55:09,2025-04-30T16:55:08.5296128-05:00,2025-04-30T21:55:08.5296128Z,,v3,471397,471468,30 April 2025 14:30-toledo@oakland,"Clark, Ben",10098571,Right,OAK_GOL,a598095b-e341-4c7e-bd65-1d0faf9482df,55.64738,-132.16294,14.69353,6.31662,-7.05707,-7.85127,-1.55552,8.08983,-8.48422,159.409124,2.0107,43.47924,-16.05969,5.30966,-1.41725,0.35443,-0.08366,0.01561,-0.00149,1.49388,116.13647,-30.55245,3.74183,-0.52346,0.02633,0.01187,-0.00543,0.00104,0.5789,-3.3015,-9.46269,4.13203,-1.29028,0.35959,-0.09232,0.0189,-0.00213,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,
291,2025-04-30,16:55:48,2,1,"Nigh, Brandon",1000125197,Right,OAK_GOL,"Scholvin, Charlie",1000282874,Right,TOL_ROC,Undefined,9,Top,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.97021,-3.216581,-3.509264,2336.49587,218.652199,1:15,6.3687,1.34211,5.00179,-17.21095,17.97509,13.42906,1.88896,-0.85585,82.92354,-6.428874,-1.143768,0.42693,,,,,,,,,,,,-7.65414,10.16583,-1.01595,50,6.04542,7.42579,-131.52874,-8.009,-13.38601,28.33153,-14.3954,OAK_GOL,TOL_ROC,OaklandBaseballField,D1,HORZ,20250430-OaklandBaseballField-1,e0175060-260d-11f0-81bf-2b8ffec0f5bb,88.28719,,,8.04667,,,,,,,eb81c5ca-2c4c-4f6f-ad82-c71c3762ee17,2025-04-30,21:55:48,2025-04-30T16:55:47.7202944-05:00,2025-04-30T21:55:47.7202944Z,,v3,471397,471468,30 April 2025 14:30-toledo@oakland,"Clark, Ben",10098571,Right,OAK_GOL,bb34e8af-96d7-42b6-96c4-29efb82f6485,55.49798,-132.70773,14.16576,6.36624,-7.40995,-7.1977,-1.33656,7.98283,-6.69301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
292,2025-04-30,16:55:59,2,2,"Nigh, Brandon",1000125197,Right,OAK_GOL,"Scholvin, Charlie",1000282874,Right,TOL_ROC,Undefined,9,Top,1,0,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,75.70119,3.621651,-0.547301,2111.844183,12.369053,6:30,6.44758,1.2132,4.37807,-61.71007,-10.34615,-2.59516,4.76827,0.47429,69.77721,-7.370918,-1.000119,0.515823,,,,,,,,,,,,1.11272,-5.45835,-1.15189,50,6.77345,1.15857,-109.70312,4.58149,1.36644,18.00687,-38.87708,OAK_GOL,TOL_ROC,OaklandBaseballField,D1,HORZ,20250430-OaklandBaseballField-1,e6bf6a60-260d-11f0-81bf-2b8ffec0f5bb,73.07248,,,5.92398,,,,,,,eb81c5ca-2c4c-4f6f-ad82-c71c3762ee17,2025-04-30,21:55:59,2025-04-30T16:55:59.0150144-05:00,2025-04-30T21:55:59.0150144Z,,v3,471397,471468,30 April 2025 14:30-toledo@oakland,"Clark, Ben",10098571,Right,OAK_GOL,3d1955cb-d276-4364-ab02-bf6606228f05,56.12606,-110.70409,9.00344,6.4587,6.74262,-19.43854,-1.21419,1.08261,0.68322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
293,2025-04-30,16:56:12,2,3,"Nigh, Brandon",1000125197,Right,OAK_GOL,"Scholvin, Charlie",1000282874,Right,TOL_ROC,Undefined,9,Top,1,1,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,76.6272,-0.640525,-2.025636,1998.163764,29.435397,7:00,6.39358,1.27369,4.5047,-59.34893,-9.35414,-6.11083,0.83719,-1.16621,71.25002,-11.154012,-3.097923,0.508902,,,,,,,,,,,,2.44929,-4.01858,-1.05514,50,6.26895,4.18448,-111.16276,-3.48042,3.07191,19.49367,-37.21418,OAK_GOL,TOL_ROC,OaklandBaseballField,D1,HORZ,20250430-OaklandBaseballField-1,eecb3310-260d-11f0-81bf-2b8ffec0f5bb,74.06627,,,5.37717,,,,,,,eb81c5ca-2c4c-4f6f-ad82-c71c3762ee17,2025-04-30,21:56:12,2025-04-30T16:56:12.3454976-05:00,2025-04-30T21:56:12.3454976Z,,v3,471397,471468,30 April 2025 14:30-toledo@oakland,"Clark, Ben",10098571,Right,OAK_GOL,94662b46-ae24-4773-a531-fd12989196f6,55.99961,-112.20993,9.74683,6.40222,-1.48133,-18.60709,-1.27549,4.01946,1.53595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
294,2025-04-30,16:56:27,2,4,"Nigh, Brandon",1000125197,Right,OAK_GOL,"Scholvin, Charlie",1000282874,Right,TOL_ROC,Undefined,9,Top,1,2,1,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.07881,-3.881754,-4.117372,2330.004732,239.856754,2:00,6.30691,1.37733,4.8911,-26.63297,13.79804,21.43245,0.40031,-0.73828,77.95782,-8.737318,-0.347329,0.457645,,,,,,,,,,,,-11.8356,8.29221,-0.99242,50,5.90284,7.90078,-122.8843,-9.33053,-18.08943,24.45368,-19.50028,OAK_GOL,TOL_ROC,OaklandBaseballField,D1,HORZ,20250430-OaklandBaseballField-1,f7ad85a0-260d-11f0-81bf-2b8ffec0f5bb,82.36174,,,7.12099,,,,,,,eb81c5ca-2c4c-4f6f-ad82-c71c3762ee17,2025-04-30,21:56:27,2025-04-30T16:56:27.2952832-05:00,2025-04-30T21:56:27.2952832Z,,v3,471397,471468,30 April 2025 14:30-toledo@oakland,"Clark, Ben",10098571,Right,OAK_GOL,91f2428f-9d6f-4519-8898-907c3ee219e8,55.61108,-123.99586,12.22684,6.30682,-8.44413,-9.75014,-1.37024,8.72305,-9.04471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
295,2025-04-30,16:56:42,2,5,"Nigh, Brandon",1000125197,Right,OAK_GOL,"Scholvin, Charlie",1000282874,Right,TOL_ROC,Undefined,9,Top,1,3,1,Fastball,Four-Seam,FoulBallFieldable,Undefined,Undefined,Undefined,0,0,,90.71278,-2.204948,-3.091281,2262.456655,213.030654,1:00,6.40176,1.18458,5.16178,-16.42769,18.47934,11.29709,2.95332,-0.78649,83.05301,-5.284409,-1.094822,0.425234,79.43903,47.358621,53.637017,5009.592821,,,,,72.82536,,,-6.48418,10.14544,-0.90501,50,6.18358,6.57541,-131.43179,-5.62552,-11.38103,26.96241,-14.36678,OAK_GOL,TOL_ROC,OaklandBaseballField,D1,HORZ,20250430-OaklandBaseballField-1,0057b130-260e-11f0-81bf-2b8ffec0f5bb,88.6393,69.27178,,7.65977,,,,1.11589,2.90596,0.57946,eb81c5ca-2c4c-4f6f-ad82-c71c3762ee17,2025-04-30,21:56:42,2025-04-30T16:56:41.8556928-05:00,2025-04-30T21:56:41.8556928Z,,v3,471397,471468,30 April 2025 14:30-toledo@oakland,"Clark, Ben",10098571,Right,OAK_GOL,5f7ffb81-5172-43b2-88a3-022f2d118c71,55.33891,-132.5225,13.4812,6.3994,-5.04433,-7.18339,-1.18032,7.03581,-5.69052,217.840933,1.11589,46.79453,-19.87025,6.41478,-1.73031,0.42348,-0.09986,0.01872,-0.00181,2.90596,85.70598,-25.70381,2.65468,-0.3271,0.00143,0.01289,-0.00419,0.00073,0.57946,63.55649,-6.18588,0.33348,0.19893,-0.10817,0.03573,-0.00909,0.00138,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,
296,2025-04-30,16:57:00,2,6,"Nigh, Brandon",1000125197,Right,OAK_GOL,"Scholvin, Charlie",1000282874,Right,TOL_ROC,Undefined,9,Top,1,3,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,90.87721,-2.252065,-2.984317,2298.516126,222.353629,1:30,6.37702,1.23841,5.17461,-17.90958,16.63564,14.23103,2.76134,-0.38653,83.7354,-5.578725,-0.467508,0.423024,84.22615,-8.839628,-12.521508,,,,,17.72646,17.72646,-9.917818,0.133746,-7.90398,9.19512,-0.97192,50,6.15374,6.22097,-131.78983,-5.82579,-14.03474,25.48659,-15.84672,OAK_GOL,TOL_ROC,OaklandBaseballField,D1,HORZ,20250430-OaklandBaseballField-1,0adeda20-260e-11f0-81bf-2b8ffec0f5bb,89.10233,2.81251,,7.1418,,,,1.65586,2.81251,0.34114,eb81c5ca-2c4c-4f6f-ad82-c71c3762ee17,2025-04-30,21:57:00,2025-04-30T16:56:59.5307520-05:00,2025-04-30T21:56:59.5307520Z,GroundBall,v3,471397,471468,30 April 2025 14:30-toledo@oakland,"Clark, Ben",10098571,Right,OAK_GOL,e05a8943-e679-4cab-bdca-9d3863352c67,55.32763,-132.81614,12.74329,6.37548,-5.18767,-7.92336,-1.23381,6.78613,-7.01737,274.370024,1.65589,119.15784,-7.33474,,,,,,,2.81259,-18.99122,-15.24408,,,,,,,0.34105,-26.4556,8.06329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
297,2025-04-30,16:57:33,3,1,"Nigh, Brandon",1000125197,Right,OAK_GOL,"Walton, Luke",10012651,Left,TOL_ROC,Undefined,9,Top,2,0,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,84.85514,-2.750499,-2.823828,2197.22363,236.550657,2:00,6.35829,1.47558,5.008,-25.22651,14.75477,20.48438,1.65464,0.51494,78.24445,-7.367388,0.792037,0.455093,,,,,,,,,,,,-10.90634,8.3956,-1.22178,50,6.07368,5.16358,-122.97218,-6.8154,-16.82421,22.69596,-19.22294,OAK_GOL,TOL_ROC,OaklandBaseballField,D1,HORZ,20250430-OaklandBaseballField-1,1ecf11d0-260e-11f0-81bf-2b8ffec0f5bb,82.82367,,,6.61069,,,,,,,eb81c5ca-2c4c-4f6f-ad82-c71c3762ee17,2025-04-30,21:57:33,2025-04-30T16:57:32.9566720-05:00,2025-04-30T21:57:32.9566720Z,,v3,471397,471468,30 April 2025 14:30-toledo@oakland,"Clark, Ben",10098571,Right,OAK_GOL,4faf2b83-e906-4711-9ed6-0eb484f114d2,55.49385,-123.98199,11.34798,6.35789,-5.96011,-9.61147,-1.46818,5.91213,-8.41211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
298,2025-04-30,16:57:44,3,2,"Nigh, Brandon",1000125197,Right,OAK_GOL,"Walton, Luke",10012651,Left,TOL_ROC,Undefined,9,Top,2,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.08918,-0.570674,-1.753654,2255.197806,241.043461,2:00,6.40932,1.26347,4.91379,-27.99958,12.89953,21.0106,3.53614,1.35562,77.09321,-5.702244,1.94993,0.460287,,,,,,,,,,,,-10.82701,6.90744,-1.1106,50,6.33062,2.79346,-121.99666,-2.23254,-16.362,23.3828,-21.73537,OAK_GOL,TOL_ROC,OaklandBaseballField,D1,HORZ,20250430-OaklandBaseballField-1,25847240-260e-11f0-81bf-2b8ffec0f5bb,81.88907,,,6.99597,,,,,,,eb81c5ca-2c4c-4f6f-ad82-c71c3762ee17,2025-04-30,21:57:44,2025-04-30T16:57:44.3999232-05:00,2025-04-30T21:57:44.3999232Z,,v3,471397,471468,30 April 2025 14:30-toledo@oakland,"Clark, Ben",10098571,Right,OAK_GOL,e1fe6ad8-044e-4ba2-b300-f4add94f4336,55.58687,-123.06282,11.6914,6.40983,-1.2415,-10.86769,-1.25498,3.53951,-8.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
299,2025-04-30,16:57:57,3,3,"Nigh, Brandon",1000125197,Right,OAK_GOL,"Walton, Luke",10012651,Left,TOL_ROC,Undefined,9,Top,2,1,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,75.05833,1.682739,0.982597,2024.601163,8.64948,6:15,6.37483,1.33864,4.36055,-64.35007,-11.91079,-2.05457,2.62044,2.10613,69.28295,-9.751555,0.623296,0.521195,,,,,,,,,,,,1.26185,-5.71512,-1.4419,50,6.4905,-1.78023,-108.86212,0.74686,1.5161,18.89099,-39.04081,OAK_GOL,TOL_ROC,OaklandBaseballField,D1,HORZ,20250430-OaklandBaseballField-1,2d30b5d0-260e-11f0-81bf-2b8ffec0f5bb,72.31932,,,5.77537,,,,,,,eb81c5ca-2c4c-4f6f-ad82-c71c3762ee17,2025-04-30,21:57:57,2025-04-30T16:57:57.1587584-05:00,2025-04-30T21:57:57.1587584Z,,v3,471397,471468,30 April 2025 14:30-toledo@oakland,"Clark, Ben",10098571,Right,OAK_GOL,781557e3-035e-4b48-86e8-7c2c5ea1fbd9,56.14348,-109.92304,9.4455,6.38699,2.93939,-19.52041,-1.33953,-1.86537,0.75805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
300,2025-04-30,16:58:11,3,4,"Nigh, Brandon",1000125197,Right,OAK_GOL,"Walton, Luke",10012651,Left,TOL_ROC,Undefined,9,Top,2,2,1,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,85.04056,-3.350253,-3.937618,2242.057815,235.660611,1:45,6.4703,1.36684,4.79635,-24.26218,15.98922,21.56808,1.26252,-0.5731,78.35675,-7.779355,-0.151052,0.456627,,,,,,,,,,,,-11.67859,9.10725,-0.99374,50,6.11458,7.50027,-123.00579,-8.10276,-18.02954,22.65451,-18.1142,OAK_GOL,TOL_ROC,OaklandBaseballField,D1,HORZ,20250430-OaklandBaseballField-1,354f1c20-260e-11f0-81bf-2b8ffec0f5bb,82.54531,,,6.68381,,,,,,,eb81c5ca-2c4c-4f6f-ad82-c71c3762ee17,2025-04-30,21:58:11,2025-04-30T16:58:10.6949120-05:00,2025-04-30T21:58:10.6949120Z,,v3,471397,471468,30 April 2025 14:30-toledo@oakland,"Clark, Ben",10098571,Right,OAK_GOL,76cce8ee-604f-4219-90f2-4196956108eb,55.70601,-124.05224,11.32726,6.46954,-7.26604,-9.0571,-1.35942,8.33308,-9.01477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
301,2025-04-30,16:58:25,3,5,"Nigh, Brandon",1000125197,Right,OAK_GOL,"Walton, Luke",10012651,Left,TOL_ROC,Undefined,9,Top,2,2,2,Fastball,Four-Seam,FoulBallFieldable,Undefined,Undefined,Undefined,0,0,,90.95407,-3.457424,-2.161597,2322.526522,211.978294,1:00,6.47491,1.22876,4.98375,-15.4482,19.46222,11.4691,1.91622,0.14223,83.5375,-6.340668,-0.138806,0.425254,,,,,,,,,,,,-6.3028,10.91154,-1.03028,50,6.12905,4.43778,-131.74544,-8.50244,-11.13654,26.59459,-12.89426,OAK_GOL,TOL_ROC,OaklandBaseballField,D1,HORZ,20250430-OaklandBaseballField-1,3dd3e560-260e-11f0-81bf-2b8ffec0f5bb,88.63503,,,7.41657,,,,,,,eb81c5ca-2c4c-4f6f-ad82-c71c3762ee17,2025-04-30,21:58:25,2025-04-30T16:58:25.0139136-05:00,2025-04-30T21:58:25.0139136Z,,v3,471397,471468,30 April 2025 14:30-toledo@oakland,"Clark, Ben",10098571,Right,OAK_GOL,06b735bf-e8c3-4b7d-85d3-34a3c2b11ccf,55.51792,-132.85464,13.29729,6.47245,-7.96465,-6.44713,-1.22505,4.90225,-5.56827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
302,2025-04-30,16:58:45,3,6,"Nigh, Brandon",1000125197,Right,OAK_GOL,"Walton, Luke",10012651,Left,TOL_ROC,Undefined,9,Top,2,2,2,ChangeUp,Changeup,FoulBallFieldable,Undefined,Undefined,Undefined,0,0,,84.34098,-2.307536,-3.080238,2288.90992,236.661714,2:00,6.45596,1.17847,4.76519,-24.74411,17.05151,23.50702,2.20166,0.21398,75.91869,-6.891947,1.048718,0.465304,,,,,,,,,,,,-12.63796,9.57977,-0.89174,50,6.20361,5.49596,-121.87373,-5.78961,-18.68152,27.78961,-18.01316,OAK_GOL,TOL_ROC,OaklandBaseballField,D1,HORZ,20250430-OaklandBaseballField-1,49a43020-260e-11f0-81bf-2b8ffec0f5bb,81.00604,,,8.42229,,,,,,,eb81c5ca-2c4c-4f6f-ad82-c71c3762ee17,2025-04-30,21:58:45,2025-04-30T16:58:44.8276480-05:00,2025-04-30T21:58:44.8276480Z,,v3,471397,471468,30 April 2025 14:30-toledo@oakland,"Clark, Ben",10098571,Right,OAK_GOL,a6a3f516-76ae-47af-8aa1-9644f51aa445,55.73462,-123.17439,13.8948,6.45485,-4.94653,-9.00658,-1.16944,6.37033,-9.34076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
303,2025-04-30,16:59:07,3,7,"Nigh, Brandon",1000125197,Right,OAK_GOL,"Walton, Luke",10012651,Left,TOL_ROC,Undefined,9,Top,2,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.24149,-0.653187,-2.19501,2264.270944,215.040213,1:15,6.3689,1.23227,5.11483,-17.51481,17.32056,11.30894,4.2935,0.10581,82.61406,-3.951052,-0.196219,0.424797,,,,,,,,,,,,-6.2337,9.13142,-1.03463,50,6.29433,4.51742,-132.17988,-2.10626,-10.95376,29.95778,-16.12853,OAK_GOL,TOL_ROC,OaklandBaseballField,D1,HORZ,20250430-OaklandBaseballField-1,57052d00-260e-11f0-81bf-2b8ffec0f5bb,88.73044,,,8.62743,,,,,,,eb81c5ca-2c4c-4f6f-ad82-c71c3762ee17,2025-04-30,21:59:07,2025-04-30T16:59:07.4294272-05:00,2025-04-30T21:59:07.4294272Z,,v3,471397,471468,30 April 2025 14:30-toledo@oakland,"Clark, Ben",10098571,Right,OAK_GOL,2c5840d2-6c19-43ba-9748-9dd2f1b8a0bc,55.3824,-133.39419,14.97889,6.36646,-1.4525,-8.06426,-1.22674,4.96142,-5.47688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
